HMDBP,Metabolite,direction,status
HMDBP00483,HMDB0137038,Product,Predicted
HMDBP00834,HMDB0137012,Reactand,Predicted
HMDBP00834,HMDB0137039,Product,Predicted
HMDBP00834,HMDB0137040,Product,Predicted
HMDBP12057,HMDB0137012,Reactand,Predicted
HMDBP12057,HMDB0137041,Product,Predicted
HMDBP00272,HMDB0137012,Reactand,Predicted
HMDBP00272,HMDB0137042,Product,Predicted
HMDBP00483,HMDB0137013,Reactand,Predicted
HMDBP00483,HMDB0137043,Product,Predicted
HMDBP00483,HMDB0137044,Product,Predicted
HMDBP00483,HMDB0137045,Product,Predicted
HMDBP00483,HMDB0137046,Product,Predicted
HMDBP12057,HMDB0137013,Reactand,Predicted
HMDBP12057,HMDB0137047,Product,Predicted
HMDBP00272,HMDB0137013,Reactand,Predicted
HMDBP00272,HMDB0137048,Product,Predicted
HMDBP00483,HMDB0137014,Reactand,Predicted
HMDBP00483,HMDB0137049,Product,Predicted
HMDBP00483,HMDB0137050,Product,Predicted
HMDBP00483,HMDB0137051,Product,Predicted
HMDBP00483,HMDB0137052,Product,Predicted
HMDBP12057,HMDB0137014,Reactand,Predicted
HMDBP12057,HMDB0137053,Product,Predicted
HMDBP12057,HMDB0137054,Product,Predicted
HMDBP00272,HMDB0137014,Reactand,Predicted
HMDBP00272,HMDB0137055,Product,Predicted
HMDBP00272,HMDB0137056,Product,Predicted
HMDBP00483,HMDB0137015,Reactand,Predicted
HMDBP00483,HMDB0137057,Product,Predicted
HMDBP00483,HMDB0137058,Product,Predicted
HMDBP00483,HMDB0137059,Product,Predicted
HMDBP00483,HMDB0137060,Product,Predicted
HMDBP12057,HMDB0137015,Reactand,Predicted
HMDBP12057,HMDB0137061,Product,Predicted
HMDBP00483,HMDB0137016,Reactand,Predicted
HMDBP00483,HMDB0137062,Product,Predicted
HMDBP00483,HMDB0137063,Product,Predicted
HMDBP00483,HMDB0137064,Product,Predicted
HMDBP12057,HMDB0137016,Reactand,Predicted
HMDBP12057,HMDB0137065,Product,Predicted
HMDBP12057,HMDB0137066,Product,Predicted
HMDBP00483,HMDB0137017,Reactand,Predicted
HMDBP00483,HMDB0137067,Product,Predicted
HMDBP12057,HMDB0137017,Reactand,Predicted
HMDBP12057,HMDB0137068,Product,Predicted
HMDBP00483,HMDB0137018,Reactand,Predicted
HMDBP00483,HMDB0137069,Product,Predicted
HMDBP00483,HMDB0137070,Product,Predicted
HMDBP12057,HMDB0137018,Reactand,Predicted
HMDBP12057,HMDB0137071,Product,Predicted
HMDBP00272,HMDB0137018,Reactand,Predicted
HMDBP00272,HMDB0137072,Product,Predicted
HMDBP00483,HMDB0137019,Reactand,Predicted
HMDBP00483,HMDB0137073,Product,Predicted
HMDBP00483,HMDB0137074,Product,Predicted
HMDBP00483,HMDB0137075,Product,Predicted
HMDBP12057,HMDB0137019,Reactand,Predicted
HMDBP12057,HMDB0137076,Product,Predicted
HMDBP00272,HMDB0137019,Reactand,Predicted
HMDBP00272,HMDB0137077,Product,Predicted
HMDBP00483,HMDB0137020,Reactand,Predicted
HMDBP00483,HMDB0137078,Product,Predicted
HMDBP00483,HMDB0137079,Product,Predicted
HMDBP00483,HMDB0137080,Product,Predicted
HMDBP12057,HMDB0137020,Reactand,Predicted
HMDBP12057,HMDB0137081,Product,Predicted
HMDBP00355,HMDB0137020,Reactand,Predicted
HMDBP00355,HMDB0137082,Product,Predicted
HMDBP00272,HMDB0137020,Reactand,Predicted
HMDBP00272,HMDB0137083,Product,Predicted
HMDBP00483,HMDB0137021,Reactand,Predicted
HMDBP00483,HMDB0137084,Product,Predicted
HMDBP00483,HMDB0137085,Product,Predicted
HMDBP00483,HMDB0137086,Product,Predicted
HMDBP00483,HMDB0137087,Product,Predicted
HMDBP12057,HMDB0137021,Reactand,Predicted
HMDBP12057,HMDB0137088,Product,Predicted
HMDBP00272,HMDB0137021,Reactand,Predicted
HMDBP00272,HMDB0137089,Product,Predicted
HMDBP00483,HMDB0137022,Reactand,Predicted
HMDBP00483,HMDB0137090,Product,Predicted
HMDBP00483,HMDB0137091,Product,Predicted
HMDBP00483,HMDB0137092,Product,Predicted
HMDBP00483,HMDB0137093,Product,Predicted
HMDBP12057,HMDB0137022,Reactand,Predicted
HMDBP12057,HMDB0137094,Product,Predicted
HMDBP12057,HMDB0137095,Product,Predicted
HMDBP00272,HMDB0137022,Reactand,Predicted
HMDBP00272,HMDB0137096,Product,Predicted
HMDBP00272,HMDB0137097,Product,Predicted
HMDBP00483,HMDB0137023,Reactand,Predicted
HMDBP00483,HMDB0137098,Product,Predicted
HMDBP00483,HMDB0137099,Product,Predicted
HMDBP00483,HMDB0137100,Product,Predicted
HMDBP12057,HMDB0137023,Reactand,Predicted
HMDBP12057,HMDB0137101,Product,Predicted
HMDBP00355,HMDB0137023,Reactand,Predicted
HMDBP00355,HMDB0137102,Product,Predicted
HMDBP00272,HMDB0137023,Reactand,Predicted
HMDBP00272,HMDB0137103,Product,Predicted
HMDBP00483,HMDB0137024,Reactand,Predicted
HMDBP00483,HMDB0137104,Product,Predicted
HMDBP00483,HMDB0137105,Product,Predicted
HMDBP00483,HMDB0137106,Product,Predicted
HMDBP00483,HMDB0137107,Product,Predicted
HMDBP12057,HMDB0137024,Reactand,Predicted
HMDBP12057,HMDB0137108,Product,Predicted
HMDBP00483,HMDB0137025,Reactand,Predicted
HMDBP00483,HMDB0137109,Product,Predicted
HMDBP00483,HMDB0137110,Product,Predicted
HMDBP00483,HMDB0137111,Product,Predicted
HMDBP12057,HMDB0137025,Reactand,Predicted
HMDBP12057,HMDB0137112,Product,Predicted
HMDBP12057,HMDB0137113,Product,Predicted
HMDBP00483,HMDB0137026,Reactand,Predicted
HMDBP00483,HMDB0137114,Product,Predicted
HMDBP12057,HMDB0137026,Reactand,Predicted
HMDBP12057,HMDB0137115,Product,Predicted
HMDBP00483,HMDB0137027,Reactand,Predicted
HMDBP00483,HMDB0137116,Product,Predicted
HMDBP00483,HMDB0137117,Product,Predicted
HMDBP12057,HMDB0137027,Reactand,Predicted
HMDBP12057,HMDB0137118,Product,Predicted
HMDBP00272,HMDB0137027,Reactand,Predicted
HMDBP00272,HMDB0137119,Product,Predicted
HMDBP00497,HMDB0033038,Reactand,Predicted
HMDBP00497,HMDB0040609,Product,Predicted
HMDBP00497,HMDB0137172,Product,Predicted
HMDBP00483,HMDB0033038,Reactand,Predicted
HMDBP00483,HMDB0137174,Product,Predicted
HMDBP00483,HMDB0137175,Product,Predicted
HMDBP00483,HMDB0137176,Product,Predicted
HMDBP00483,HMDB0137177,Product,Predicted
HMDBP00483,HMDB0137178,Product,Predicted
HMDBP00483,HMDB0137179,Product,Predicted
HMDBP00483,HMDB0137180,Product,Predicted
HMDBP00483,HMDB0137181,Product,Predicted
HMDBP00483,HMDB0137182,Product,Predicted
HMDBP12057,HMDB0033038,Reactand,Predicted
HMDBP12057,HMDB0137183,Product,Predicted
HMDBP00355,HMDB0033038,Reactand,Predicted
HMDBP00355,HMDB0137184,Product,Predicted
HMDBP00272,HMDB0033038,Reactand,Predicted
HMDBP00272,HMDB0137185,Product,Predicted
HMDBP07349,HMDB0040609,Reactand,Predicted
HMDBP07349,HMDB0137186,Product,Predicted
HMDBP00483,HMDB0040609,Reactand,Predicted
HMDBP00483,HMDB0137187,Product,Predicted
HMDBP00483,HMDB0137188,Product,Predicted
HMDBP00483,HMDB0137189,Product,Predicted
HMDBP00483,HMDB0137190,Product,Predicted
HMDBP00483,HMDB0137191,Product,Predicted
HMDBP00483,HMDB0137192,Product,Predicted
HMDBP00355,HMDB0040609,Reactand,Predicted
HMDBP00355,HMDB0137193,Product,Predicted
HMDBP00483,HMDB0137172,Reactand,Predicted
HMDBP00483,HMDB0137194,Product,Predicted
HMDBP00483,HMDB0137195,Product,Predicted
HMDBP12057,HMDB0137172,Reactand,Predicted
HMDBP12057,HMDB0137196,Product,Predicted
HMDBP00272,HMDB0137172,Reactand,Predicted
HMDBP00272,HMDB0137197,Product,Predicted
HMDBP00483,HMDB0137173,Reactand,Predicted
HMDBP00483,HMDB0137198,Product,Predicted
HMDBP00483,HMDB0137199,Product,Predicted
HMDBP12057,HMDB0137173,Reactand,Predicted
HMDBP12057,HMDB0137200,Product,Predicted
HMDBP00483,HMDB0137206,Reactand,Predicted
HMDBP00483,HMDB0137212,Product,Predicted
HMDBP00497,HMDB0033070,Reactand,Predicted
HMDBP00497,HMDB0040610,Product,Predicted
HMDBP00497,HMDB0033038,Product,Predicted
HMDBP00483,HMDB0033070,Reactand,Predicted
HMDBP00483,HMDB0137213,Product,Predicted
HMDBP00483,HMDB0137214,Product,Predicted
HMDBP12057,HMDB0033070,Reactand,Predicted
HMDBP12057,HMDB0137215,Product,Predicted
HMDBP00272,HMDB0033070,Reactand,Predicted
HMDBP00272,HMDB0137216,Product,Predicted
HMDBP07349,HMDB0040610,Reactand,Predicted
HMDBP07349,HMDB0137217,Product,Predicted
HMDBP00483,HMDB0040610,Reactand,Predicted
HMDBP00483,HMDB0137218,Product,Predicted
HMDBP00483,HMDB0137219,Product,Predicted
HMDBP00483,HMDB0137220,Product,Predicted
HMDBP00483,HMDB0137221,Product,Predicted
HMDBP00483,HMDB0137222,Product,Predicted
HMDBP00483,HMDB0137223,Product,Predicted
HMDBP00483,HMDB0137224,Product,Predicted
HMDBP00483,HMDB0137225,Product,Predicted
HMDBP12057,HMDB0040610,Reactand,Predicted
HMDBP12057,HMDB0137226,Product,Predicted
HMDBP00483,HMDB0137227,Reactand,Predicted
HMDBP00483,HMDB0137232,Product,Predicted
HMDBP00483,HMDB0137233,Product,Predicted
HMDBP12057,HMDB0137227,Reactand,Predicted
HMDBP12057,HMDB0137234,Product,Predicted
HMDBP12057,HMDB0137235,Product,Predicted
HMDBP00075,HMDB0137293,Reactand,Predicted
HMDBP00075,HMDB0137273,Product,Predicted
HMDBP00126,HMDB0137293,Reactand,Predicted
HMDBP00126,HMDB0137274,Product,Predicted
HMDBP00483,HMDB0137306,Reactand,Predicted
HMDBP00483,HMDB0137317,Product,Predicted
HMDBP00483,HMDB0137318,Product,Predicted
HMDBP00483,HMDB0137319,Product,Predicted
HMDBP00483,HMDB0137307,Reactand,Predicted
HMDBP00483,HMDB0137320,Product,Predicted
HMDBP00483,HMDB0137321,Product,Predicted
HMDBP00483,HMDB0137322,Product,Predicted
HMDBP12057,HMDB0137307,Reactand,Predicted
HMDBP12057,HMDB0137323,Product,Predicted
HMDBP00483,HMDB0137308,Reactand,Predicted
HMDBP00483,HMDB0137324,Product,Predicted
HMDBP00483,HMDB0137325,Product,Predicted
HMDBP00483,HMDB0137326,Product,Predicted
HMDBP00483,HMDB0137309,Reactand,Predicted
HMDBP00483,HMDB0137327,Product,Predicted
HMDBP00483,HMDB0137328,Product,Predicted
HMDBP00483,HMDB0137329,Product,Predicted
HMDBP00483,HMDB0137330,Product,Predicted
HMDBP00483,HMDB0137310,Reactand,Predicted
HMDBP00483,HMDB0137331,Product,Predicted
HMDBP00483,HMDB0137332,Product,Predicted
HMDBP00483,HMDB0137333,Product,Predicted
HMDBP00483,HMDB0137334,Product,Predicted
HMDBP00483,HMDB0137311,Reactand,Predicted
HMDBP00483,HMDB0137335,Product,Predicted
HMDBP00483,HMDB0137336,Product,Predicted
HMDBP00483,HMDB0137337,Product,Predicted
HMDBP00483,HMDB0137338,Product,Predicted
HMDBP00483,HMDB0137312,Reactand,Predicted
HMDBP00483,HMDB0137339,Product,Predicted
HMDBP00483,HMDB0137340,Product,Predicted
HMDBP00483,HMDB0137341,Product,Predicted
HMDBP12057,HMDB0137312,Reactand,Predicted
HMDBP12057,HMDB0137342,Product,Predicted
HMDBP00483,HMDB0137313,Reactand,Predicted
HMDBP00483,HMDB0137343,Product,Predicted
HMDBP00483,HMDB0137344,Product,Predicted
HMDBP00483,HMDB0137345,Product,Predicted
HMDBP00483,HMDB0137346,Product,Predicted
HMDBP12057,HMDB0137313,Reactand,Predicted
HMDBP12057,HMDB0137347,Product,Predicted
HMDBP00483,HMDB0137314,Reactand,Predicted
HMDBP00483,HMDB0137348,Product,Predicted
HMDBP00483,HMDB0137349,Product,Predicted
HMDBP00483,HMDB0137350,Product,Predicted
HMDBP00483,HMDB0137351,Product,Predicted
HMDBP12057,HMDB0137314,Reactand,Predicted
HMDBP12057,HMDB0137352,Product,Predicted
HMDBP00483,HMDB0137315,Reactand,Predicted
HMDBP00483,HMDB0137353,Product,Predicted
HMDBP00483,HMDB0137354,Product,Predicted
HMDBP00483,HMDB0137355,Product,Predicted
HMDBP00483,HMDB0137356,Product,Predicted
HMDBP12057,HMDB0137315,Reactand,Predicted
HMDBP12057,HMDB0137357,Product,Predicted
HMDBP00483,HMDB0137316,Reactand,Predicted
HMDBP00483,HMDB0137358,Product,Predicted
HMDBP00483,HMDB0137359,Product,Predicted
HMDBP00483,HMDB0137360,Product,Predicted
HMDBP00483,HMDB0137361,Product,Predicted
HMDBP12057,HMDB0137316,Reactand,Predicted
HMDBP12057,HMDB0137362,Product,Predicted
HMDBP00483,HMDB0033099,Reactand,Predicted
HMDBP00483,HMDB0137363,Product,Predicted
HMDBP12057,HMDB0033099,Reactand,Predicted
HMDBP12057,HMDB0137364,Product,Predicted
HMDBP00355,HMDB0033099,Reactand,Predicted
HMDBP00355,HMDB0137365,Product,Predicted
HMDBP00483,HMDB0126551,Reactand,Predicted
HMDBP00483,HMDB0126554,Product,Predicted
HMDBP00483,HMDB0126555,Product,Predicted
HMDBP00483,HMDB0126556,Product,Predicted
HMDBP00483,HMDB0127455,Reactand,Predicted
HMDBP00483,HMDB0127458,Product,Predicted
HMDBP00483,HMDB0127457,Product,Predicted
HMDBP00483,HMDB0127456,Product,Predicted
HMDBP00483,HMDB0033132,Reactand,Predicted
HMDBP00483,HMDB0137438,Product,Predicted
HMDBP00483,HMDB0137439,Product,Predicted
HMDBP00483,HMDB0137440,Product,Predicted
HMDBP00483,HMDB0137441,Product,Predicted
HMDBP00483,HMDB0002755,Reactand,Predicted
HMDBP00483,HMDB0125231,Product,Predicted
HMDBP00483,HMDB0125232,Product,Predicted
HMDBP00483,HMDB0125235,Product,Predicted
HMDBP00483,HMDB0125233,Product,Predicted
HMDBP00483,HMDB0125234,Product,Predicted
HMDBP00483,HMDB0125205,Reactand,Predicted
HMDBP00483,HMDB0125246,Product,Predicted
HMDBP00483,HMDB0125247,Product,Predicted
HMDBP00483,HMDB0125248,Product,Predicted
HMDBP00483,HMDB0125249,Product,Predicted
HMDBP00483,HMDB0125252,Product,Predicted
HMDBP00483,HMDB0125250,Product,Predicted
HMDBP00483,HMDB0125251,Product,Predicted
HMDBP00483,HMDB0125206,Reactand,Predicted
HMDBP00483,HMDB0125259,Product,Predicted
HMDBP00483,HMDB0125262,Product,Predicted
HMDBP00483,HMDB0125260,Product,Predicted
HMDBP00483,HMDB0125261,Product,Predicted
HMDBP00483,HMDB0125221,Reactand,Predicted
HMDBP00483,HMDB0125333,Product,Predicted
HMDBP00483,HMDB0125334,Product,Predicted
HMDBP00483,HMDB0125335,Product,Predicted
HMDBP00483,HMDB0125336,Product,Predicted
HMDBP00483,HMDB0125337,Product,Predicted
HMDBP00483,HMDB0125338,Product,Predicted
HMDBP00355,HMDB0125221,Reactand,Predicted
HMDBP00355,HMDB0125339,Product,Predicted
HMDBP00483,HMDB0125222,Reactand,Predicted
HMDBP00483,HMDB0125340,Product,Predicted
HMDBP00483,HMDB0125341,Product,Predicted
HMDBP00483,HMDB0125342,Product,Predicted
HMDBP00483,HMDB0125343,Product,Predicted
HMDBP00483,HMDB0125344,Product,Predicted
HMDBP00483,HMDB0125345,Product,Predicted
HMDBP00483,HMDB0137442,Reactand,Predicted
HMDBP00483,HMDB0137445,Product,Predicted
HMDBP00483,HMDB0137446,Product,Predicted
HMDBP00483,HMDB0137443,Reactand,Predicted
HMDBP00483,HMDB0137447,Product,Predicted
HMDBP00483,HMDB0137448,Product,Predicted
HMDBP00483,HMDB0033692,Reactand,Predicted
HMDBP00483,HMDB0137449,Product,Predicted
HMDBP00483,HMDB0137450,Product,Predicted
HMDBP00483,HMDB0137444,Reactand,Predicted
HMDBP00483,HMDB0137451,Product,Predicted
HMDBP00483,HMDB0137452,Product,Predicted
HMDBP00483,HMDB0034012,Reactand,Predicted
HMDBP00483,HMDB0137453,Product,Predicted
HMDBP00483,HMDB0137454,Product,Predicted
HMDBP00483,HMDB0029527,Reactand,Predicted
HMDBP00483,HMDB0137455,Product,Predicted
HMDBP00483,HMDB0137456,Product,Predicted
HMDBP00483,HMDB0137457,Reactand,Predicted
HMDBP00483,HMDB0137469,Product,Predicted
HMDBP00483,HMDB0137470,Product,Predicted
HMDBP12057,HMDB0137457,Reactand,Predicted
HMDBP12057,HMDB0137471,Product,Predicted
HMDBP00272,HMDB0137457,Reactand,Predicted
HMDBP00272,HMDB0137472,Product,Predicted
HMDBP00483,HMDB0137458,Reactand,Predicted
HMDBP00483,HMDB0137473,Product,Predicted
HMDBP00483,HMDB0137474,Product,Predicted
HMDBP12057,HMDB0137458,Reactand,Predicted
HMDBP12057,HMDB0137475,Product,Predicted
HMDBP00483,HMDB0137459,Reactand,Predicted
HMDBP00483,HMDB0137476,Product,Predicted
HMDBP00483,HMDB0137477,Product,Predicted
HMDBP00483,HMDB0137478,Product,Predicted
HMDBP12057,HMDB0137459,Reactand,Predicted
HMDBP12057,HMDB0137479,Product,Predicted
HMDBP00483,HMDB0137460,Reactand,Predicted
HMDBP00483,HMDB0137480,Product,Predicted
HMDBP00483,HMDB0137481,Product,Predicted
HMDBP00483,HMDB0137482,Product,Predicted
HMDBP00272,HMDB0137460,Reactand,Predicted
HMDBP00272,HMDB0137483,Product,Predicted
HMDBP00483,HMDB0137607,Reactand,Predicted
HMDBP00483,HMDB0137535,Product,Predicted
HMDBP00483,HMDB0137536,Product,Predicted
HMDBP12057,HMDB0137607,Reactand,Predicted
HMDBP12057,HMDB0137537,Product,Predicted
HMDBP00483,HMDB0137512,Reactand,Predicted
HMDBP00483,HMDB0137538,Product,Predicted
HMDBP00483,HMDB0137539,Product,Predicted
HMDBP12057,HMDB0137512,Reactand,Predicted
HMDBP12057,HMDB0137540,Product,Predicted
HMDBP00483,HMDB0137513,Reactand,Predicted
HMDBP00483,HMDB0137541,Product,Predicted
HMDBP00483,HMDB0137542,Product,Predicted
HMDBP00483,HMDB0137543,Product,Predicted
HMDBP12057,HMDB0137513,Reactand,Predicted
HMDBP12057,HMDB0137544,Product,Predicted
HMDBP00483,HMDB0137514,Reactand,Predicted
HMDBP00483,HMDB0137545,Product,Predicted
HMDBP00483,HMDB0137546,Product,Predicted
HMDBP00483,HMDB0137547,Product,Predicted
HMDBP12057,HMDB0137514,Reactand,Predicted
HMDBP12057,HMDB0137548,Product,Predicted
HMDBP00483,HMDB0137515,Reactand,Predicted
HMDBP00483,HMDB0137549,Product,Predicted
HMDBP00483,HMDB0137550,Product,Predicted
HMDBP00483,HMDB0137551,Product,Predicted
HMDBP12057,HMDB0137515,Reactand,Predicted
HMDBP12057,HMDB0137552,Product,Predicted
HMDBP00483,HMDB0137516,Reactand,Predicted
HMDBP00483,HMDB0137553,Product,Predicted
HMDBP00483,HMDB0137554,Product,Predicted
HMDBP00483,HMDB0137555,Product,Predicted
HMDBP12057,HMDB0137516,Reactand,Predicted
HMDBP12057,HMDB0137556,Product,Predicted
HMDBP00272,HMDB0137516,Reactand,Predicted
HMDBP00272,HMDB0137557,Product,Predicted
HMDBP00483,HMDB0137517,Reactand,Predicted
HMDBP00483,HMDB0137558,Product,Predicted
HMDBP00483,HMDB0137559,Product,Predicted
HMDBP00483,HMDB0137560,Product,Predicted
HMDBP00483,HMDB0137518,Reactand,Predicted
HMDBP00483,HMDB0137561,Product,Predicted
HMDBP00483,HMDB0137562,Product,Predicted
HMDBP12057,HMDB0137518,Reactand,Predicted
HMDBP12057,HMDB0137563,Product,Predicted
HMDBP00355,HMDB0137518,Reactand,Predicted
HMDBP00355,HMDB0137564,Product,Predicted
HMDBP00483,HMDB0137519,Reactand,Predicted
HMDBP00483,HMDB0137565,Product,Predicted
HMDBP00483,HMDB0137520,Reactand,Predicted
HMDBP00483,HMDB0137566,Product,Predicted
HMDBP00483,HMDB0137521,Reactand,Predicted
HMDBP00483,HMDB0137567,Product,Predicted
HMDBP00483,HMDB0137568,Product,Predicted
HMDBP00483,HMDB0137522,Reactand,Predicted
HMDBP00483,HMDB0137569,Product,Predicted
HMDBP00483,HMDB0137570,Product,Predicted
HMDBP00483,HMDB0137571,Product,Predicted
HMDBP12057,HMDB0137522,Reactand,Predicted
HMDBP12057,HMDB0137572,Product,Predicted
HMDBP00483,HMDB0137523,Reactand,Predicted
HMDBP00483,HMDB0137573,Product,Predicted
HMDBP00483,HMDB0137574,Product,Predicted
HMDBP00483,HMDB0137524,Reactand,Predicted
HMDBP00483,HMDB0137575,Product,Predicted
HMDBP00483,HMDB0137576,Product,Predicted
HMDBP00483,HMDB0137525,Reactand,Predicted
HMDBP00483,HMDB0137577,Product,Predicted
HMDBP00483,HMDB0137578,Product,Predicted
HMDBP00483,HMDB0137579,Product,Predicted
HMDBP12057,HMDB0137525,Reactand,Predicted
HMDBP12057,HMDB0137580,Product,Predicted
HMDBP00483,HMDB0137526,Reactand,Predicted
HMDBP00483,HMDB0137581,Product,Predicted
HMDBP00483,HMDB0137582,Product,Predicted
HMDBP00483,HMDB0137527,Reactand,Predicted
HMDBP00483,HMDB0137583,Product,Predicted
HMDBP00483,HMDB0137584,Product,Predicted
HMDBP00483,HMDB0137528,Reactand,Predicted
HMDBP00483,HMDB0137585,Product,Predicted
HMDBP00483,HMDB0137586,Product,Predicted
HMDBP00483,HMDB0137587,Product,Predicted
HMDBP12057,HMDB0137528,Reactand,Predicted
HMDBP12057,HMDB0137588,Product,Predicted
HMDBP00483,HMDB0137529,Reactand,Predicted
HMDBP00483,HMDB0137589,Product,Predicted
HMDBP00483,HMDB0137590,Product,Predicted
HMDBP00483,HMDB0137530,Reactand,Predicted
HMDBP00483,HMDB0137591,Product,Predicted
HMDBP00483,HMDB0137592,Product,Predicted
HMDBP12057,HMDB0137530,Reactand,Predicted
HMDBP12057,HMDB0137593,Product,Predicted
HMDBP00483,HMDB0137531,Reactand,Predicted
HMDBP00483,HMDB0137594,Product,Predicted
HMDBP00483,HMDB0137595,Product,Predicted
HMDBP00483,HMDB0137596,Product,Predicted
HMDBP12057,HMDB0137531,Reactand,Predicted
HMDBP12057,HMDB0137597,Product,Predicted
HMDBP00272,HMDB0137531,Reactand,Predicted
HMDBP00272,HMDB0137598,Product,Predicted
HMDBP00483,HMDB0137532,Reactand,Predicted
HMDBP00483,HMDB0137599,Product,Predicted
HMDBP00483,HMDB0137600,Product,Predicted
HMDBP12057,HMDB0137532,Reactand,Predicted
HMDBP12057,HMDB0137601,Product,Predicted
HMDBP00483,HMDB0137533,Reactand,Predicted
HMDBP00483,HMDB0137602,Product,Predicted
HMDBP00483,HMDB0137603,Product,Predicted
HMDBP00483,HMDB0137604,Product,Predicted
HMDBP00483,HMDB0137534,Reactand,Predicted
HMDBP00483,HMDB0137605,Product,Predicted
HMDBP00355,HMDB0137534,Reactand,Predicted
HMDBP00355,HMDB0137606,Product,Predicted
HMDBP00483,HMDB0137610,Reactand,Predicted
HMDBP00483,HMDB0137614,Product,Predicted
HMDBP12057,HMDB0137610,Reactand,Predicted
HMDBP12057,HMDB0137615,Product,Predicted
HMDBP00483,HMDB0039972,Reactand,Predicted
HMDBP00483,HMDB0137616,Product,Predicted
HMDBP12057,HMDB0039972,Reactand,Predicted
HMDBP12057,HMDB0137617,Product,Predicted
HMDBP00483,HMDB0137613,Reactand,Predicted
HMDBP00483,HMDB0137618,Product,Predicted
HMDBP00483,HMDB0137620,Reactand,Predicted
HMDBP00483,HMDB0137626,Product,Predicted
HMDBP00483,HMDB0137627,Product,Predicted
HMDBP00483,HMDB0137628,Product,Predicted
HMDBP00483,HMDB0033192,Reactand,Predicted
HMDBP00483,HMDB0137632,Product,Predicted
HMDBP00483,HMDB0137629,Reactand,Predicted
HMDBP00483,HMDB0137633,Product,Predicted
HMDBP00483,HMDB0137634,Product,Predicted
HMDBP00483,HMDB0137630,Reactand,Predicted
HMDBP00483,HMDB0137635,Product,Predicted
HMDBP00483,HMDB0137636,Product,Predicted
HMDBP00483,HMDB0137631,Reactand,Predicted
HMDBP00483,HMDB0137637,Product,Predicted
HMDBP00355,HMDB0137631,Reactand,Predicted
HMDBP00355,HMDB0137638,Product,Predicted
HMDBP07349,HMDB0137670,Reactand,Predicted
HMDBP07349,HMDB0137652,Product,Predicted
HMDBP00483,HMDB0137670,Reactand,Predicted
HMDBP00483,HMDB0137653,Product,Predicted
HMDBP00483,HMDB0137654,Product,Predicted
HMDBP00483,HMDB0137655,Product,Predicted
HMDBP12057,HMDB0137670,Reactand,Predicted
HMDBP12057,HMDB0137656,Product,Predicted
HMDBP07349,HMDB0137639,Reactand,Predicted
HMDBP07349,HMDB0137657,Product,Predicted
HMDBP00483,HMDB0137639,Reactand,Predicted
HMDBP00483,HMDB0137658,Product,Predicted
HMDBP00483,HMDB0137659,Product,Predicted
HMDBP00483,HMDB0137660,Product,Predicted
HMDBP00483,HMDB0137661,Product,Predicted
HMDBP12057,HMDB0137639,Reactand,Predicted
HMDBP12057,HMDB0137662,Product,Predicted
HMDBP00272,HMDB0137639,Reactand,Predicted
HMDBP00272,HMDB0137663,Product,Predicted
HMDBP07349,HMDB0137640,Reactand,Predicted
HMDBP07349,HMDB0137664,Product,Predicted
HMDBP00483,HMDB0137640,Reactand,Predicted
HMDBP00483,HMDB0137665,Product,Predicted
